LivingPlace,HouseholdID,HHeadSex,HHeadAge,HouseholdSize,FlowIncome,EducExpenditure,FamilyID
1161742407,1,Male,64,6,46404.25,0,33941
3008677510,1,Male,64,2,9034.71,0,81873
1412219905,1,Male,64,4,42109.031,0,40325
1661120506,1,Male,64,5,21837.891,0,46719
1860089216,1,Female,64,2,28714.65,0,51289
560139807,1,Male,64,2,16968.67,0,15123
2602180301,1,Male,64,4,159784.69,0,72405
2161922006,1,Male,64,6,10733.19,145.16,59895
860749816,1,Male,64,2,72391.453,0,25144
2060241518,1,Male,64,6,28854.49,0,56516
360084322,1,Male,64,2,19893.4,0,9072
1102061401,1,Female,64,2,38513.469,0,31193
1361556503,1,Male,64,3,122528.57,1451.61,38688
1561975814,1,Male,64,3,15678.68,0,44909
3103212312,1,Male,64,3,86915.867,0,84834
506670316,1,Male,64,2,14754.44,0,14724
2103801806,1,Male,64,6,64621.5,0,58358
1800599201,1,Male,64,2,19652.6,0,50039
2106921005,1,Female,64,3,11739.12,0,58926
100888504,1,Male,64,6,82322.203,0,531
1960042803,1,Male,64,5,43118.859,900,53904
1460891322,1,Female,64,1,8804.3301,0,41266
1161742304,1,Male,64,1,8772.7803,0,33938
2001153505,1,Female,64,1,14417.02,0,55526
1801106619,1,Male,64,3,78531.898,6450,50362
204822506,1,Male,64,2,18700.881,0,3713
1001725504,1,Female,64,3,24700.439,0,28936
2601668502,1,Female,64,6,44767.07,1161.29,72280
501199001,1,Female,64,4,54010.691,0,12224
3103522422,1,Male,64,3,36554.871,0,85015
3260702517,1,Male,64,2,37539.969,0,88841
960009609,1,Male,64,2,10957.51,0,27770
1302070502,1,Female,64,3,17975.27,870.96002,37252
100769302,1,Female,64,10,123590.84,5225.7998,462
2107406011,1,Female,64,3,99350.906,0,59098
2808090602,1,Male,64,2,30403.25,0,78094
300068901,1,Male,64,3,136099.55,0,6912
3063210003,1,Male,64,3,40060.648,0,83371
2604227205,1,Female,64,3,27596.561,0,72911
1060170709,1,Male,64,2,23808.891,0,30106
2000791405,1,Female,64,4,21548.539,0,55404
2301286306,1,Female,64,12,105075.64,0,64383
2603740703,1,Female,64,1,10590.97,0,72806
460124823,1,Female,64,7,36757.84,1800,11390
3101956303,1,Female,64,2,55460.238,0,84266
207188419,1,Male,64,3,46922.73,0,4212
660040009,1,Female,64,7,84474.352,330.95999,18165
1605374602,1,Female,64,3,29950.811,0,46185
804366001,1,Male,64,2,27100.961,0,22247
1903620702,1,Female,64,4,38037.359,0,52456
2001221714,1,Male,64,8,51811.93,0,55583
505458404,1,Male,64,2,43704.262,0,13955
805546801,1,Male,64,9,109190.07,0,22665
504298502,1,Male,64,8,54717.25,0,13551
502162206,1,Male,64,4,106175.08,0,12638
2301560803,1,Male,64,2,14230.32,0,64520
500115605,1,Male,64,2,39727.852,0,11739
3202564809,1,Female,64,2,26114.74,0,87899
2062394206,1,Male,64,6,35953.578,0,57690
906580004,1,Female,64,4,78352.5,0,26201
260026511,1,Male,64,1,67071.758,0,4870
1160942717,1,Male,64,2,18600.33,0,33148
500076706,1,Female,64,3,65711.758,0,11724
601438014,1,Male,64,9,82344.242,0,17324
2660346711,1,Male,64,8,112875.36,0,73989
2403792706,1,Female,64,3,56947.578,0,67101
3201440019,1,Male,64,7,36408.621,11758.06,87284
960027918,1,Female,64,2,17692.4,0,27940
903307305,1,Male,64,3,42794.941,0,25937
660117910,1,Male,64,2,19926.15,0,18868
2100816506,1,Male,64,2,20116.18,0,57955
2107363802,1,Female,64,5,40139.531,1680,59065
903277903,1,Male,64,4,69110.148,4589.9902,25932
2605282214,1,Male,64,3,33548.172,0,73130
860214812,1,Male,64,1,12713.1,0,24402
1200008503,1,Male,64,3,16625.369,0,34003
902408805,1,Female,64,3,48811.461,0,25851
501767505,1,Male,64,2,76051.883,0,12450
600838606,1,Male,64,5,77062.711,5478.2598,16519
2560036311,1,Male,64,7,95659.688,589.34998,71339
260413910,1,Female,64,1,38025.941,0,6769
1909499704,1,Female,64,4,66762.273,5400,53287
1601778301,1,Male,64,2,11005.42,0,45310
2301620506,1,Male,64,2,16396.1,0,64560
1060046809,1,Male,64,2,19471.721,0,29762
400428003,1,Male,64,2,69836.75,0,9945
601326407,1,Female,64,2,29272.18,0,17088
2060531804,1,Male,64,2,7277.6899,0,56723
1161723923,1,Male,64,4,49163.09,0,33933
1161173407,1,Male,64,9,39998.199,2932.25,33348
1101272206,1,Female,64,2,25726.221,0,31115
803157701,1,Male,64,5,269636.69,0,21933
3200741403,1,Male,64,1,33833.328,0,86935
762420615,1,Male,64,2,18355.551,0,20935
1000863901,1,Female,64,2,15470.25,0,28589
2061322204,1,Male,64,3,116896.3,400.64001,57168
300080303,1,Male,64,5,158758.14,8927.4102,6919
2500025904,1,Female,64,6,41381.98,243.87,68504
600944504,1,Male,64,2,38578.18,0,16620
1201726902,1,Male,64,7,21137.971,0,34391
1414722812,1,Male,64,6,123595.78,0,40714
3007749201,1,Male,64,5,44882.738,0,81671
601443622,1,Female,64,1,29683.971,0,17363
1960003414,1,Male,64,2,23117.84,0,53744
1517184505,1,Female,64,2,89614.969,0,42663
2601885903,1,Male,64,3,76898.773,0,72342
2505122703,1,Female,64,5,26941.971,0,71219
2804952902,1,Female,64,4,91365.602,0,77366
2660693519,1,Male,64,1,17331.801,0,74255
1301812922,1,Male,64,2,8417.7598,0,37153
2104537604,1,Male,64,7,38156.41,1500,58462
1300948901,1,Male,64,3,83913.453,0,36729
1801532213,1,Female,64,3,41265.25,1410.58,50755
3260590418,1,Male,64,5,30512.631,0,88696
1360625522,1,Male,64,3,8381.4697,0,38140
908802902,1,Male,64,5,59623.711,0,26408
1202501306,1,Female,64,3,132189.33,447.09,34543
400023305,1,Female,64,2,32155.869,0,9557
505851018,1,Male,64,2,18911.01,0,14205
501199002,1,Male,64,2,36773.57,0,12225
2200402504,1,Male,64,4,219715.7,0,60184
1202578505,1,Female,64,4,31364.76,0,34557
701246801,1,Male,64,2,182213.09,0,19121
1661519813,1,Male,64,6,99593.094,0,46967
100360803,1,Female,64,2,20965.561,0,194
2260442401,1,Male,64,4,27310.811,0,63116
1360740415,1,Male,64,5,21164.68,0,38216
1000909802,1,Female,64,2,46283.398,0,28629
3260769321,1,Female,64,2,7845.8999,0,88960
1300381803,1,Female,64,5,65046.84,1650,36607
504054302,1,Male,64,5,28371.91,0,13442
2501349704,1,Male,64,3,78945.633,0,69031
860530806,1,Female,64,3,47846.109,1350,24778
2505169305,1,Male,64,2,36050.469,0,71260
505708604,1,Male,64,3,37416.371,0,14067
1960085305,1,Male,64,2,29470.561,0,54138
2660001322,1,Female,64,3,28604.641,0,73630
2602760802,1,Male,64,2,54909.82,0,72558
1360005607,1,Male,64,7,78412.203,240,37686
160085412,1,Male,64,2,15257.24,0,2072
1660753406,1,Female,64,2,24529.119,0,46574
2460308201,1,Male,64,3,5993.1201,0,67487
2260269717,1,Female,64,2,10634.73,0,62662
300280401,1,Male,64,4,38104.789,0,7144
1060101405,1,Male,64,2,6017.8599,0,29901
803934205,1,Male,64,5,35676.16,0,22147
1960063702,1,Female,64,3,43202.5,0,54043
1661623218,1,Female,64,1,12676.72,0,47046
506670410,1,Female,64,4,29368.9,435.48001,14729
1260327703,1,Male,64,3,21509.49,0,35638
1300588502,1,Male,64,7,97884.383,2322.5601,36644
1518844001,1,Male,64,2,39109.59,0,42746
1260094404,1,Female,64,3,8784.2305,0,35323
1522771205,1,Male,64,2,43540.352,0,43011
502019602,1,Female,64,4,131582.45,0,12556
500648803,1,Female,64,2,27024.58,0,11973
2403508621,1,Male,64,2,23038.859,0,67073
2505110616,1,Male,64,2,37148.34,0,71172
1760052612,1,Male,64,2,32557.369,0,49049
808383203,1,Male,64,2,23636.391,0,23686
805225201,1,Male,64,1,54602.961,0,22531
3100604905,1,Male,64,3,165168.28,0,83787
203703705,1,Female,64,4,57792.398,0,3475
505579003,1,Male,64,4,88755.789,0,14022
2605304621,1,Male,64,5,88734.508,4800,73154
501620802,1,Male,64,3,40472.789,0,12404
3260336711,1,Female,64,1,22265,0,88343
1561139314,1,Female,64,3,19687.221,0,44391
2860250919,1,Female,64,2,5124.3799,0,78396
2003187507,1,Female,64,4,18930.91,7838.7002,56121
1260515017,1,Female,64,3,34629.66,0,35688
205643004,1,Female,64,6,82503.203,17419.35,3861
1661269605,1,Male,64,4,16484.25,90,46809
2503858206,1,Male,64,4,96689.391,0,70242
1801348912,1,Female,64,2,22974.92,4354.8301,50612
2503208803,1,Male,64,7,77399.477,600,69874
1860355806,1,Male,64,5,36423.891,0,51577
1560277215,1,Male,64,4,18392.869,0,43751
1360048201,1,Female,64,1,73207.938,0,37741
1702851901,1,Male,64,2,77299.938,3483.8701,48411
502649903,1,Male,64,2,47374.629,0,12860
2061753916,1,Male,64,3,25249.49,0,57476
2901743503,1,Female,64,5,36062.301,6967.73,80100
660072219,1,Male,64,2,52637.09,0,18459
2060965213,1,Female,64,2,13552.48,0,57012
2000232703,1,Male,64,4,43116.379,0,55314
1601102803,1,Female,64,1,9890.1602,0,45214
2200312502,1,Male,64,3,33839.922,0,60135
301341220,1,Male,64,2,38636.039,0,8434
2202566015,1,Male,64,1,36345.531,0,61343
1360048519,1,Male,64,2,22399.689,0,37748
1660098209,1,Male,64,3,24463.641,870.96002,46440
1407455404,1,Female,64,2,28946.52,0,39641
2161906407,1,Male,64,6,25332.57,2032.25,59875
1105509317,1,Female,64,4,27626.471,0,31709
1905957005,1,Female,64,2,82718.25,0,52775
506442314,1,Female,64,1,19746.34,0,14647
1202439803,1,Male,64,4,56877.02,5400,34529
3061048003,1,Male,64,3,13946.37,0,82473
1202257502,1,Female,64,2,39412.84,0,34490
1001725502,1,Female,64,4,38164.488,34838.699,28935
1060147006,1,Male,64,2,33472.879,0,30004
702898818,1,Female,64,1,21727.971,0,19480
1801198403,1,Female,64,3,168507.05,0,50432
202493305,1,Female,64,2,57975.039,0,3247
2901630310,1,Female,64,2,22161.699,0,80003
1260185208,1,Male,64,4,10893.22,0,35441
3101332202,1,Female,64,2,115927.16,0,84041
260368206,1,Male,64,6,76132.25,1190.3199,6591
2102979303,1,Male,64,2,26349.9,0,58238
3102723605,1,Male,64,4,39619.641,0,84544
2901541901,1,Female,64,2,26861.48,0,79911
160203508,1,Female,64,8,78850.133,0,2457
1000698601,1,Female,64,2,27245.891,0,28497
1300328704,1,Male,64,3,26065.551,0,36595
1460578504,1,Male,64,4,55827.121,0,41076
1301286707,1,Male,64,3,17754.09,0,36849
907718603,1,Male,64,6,141416.02,0,26296
1405275406,1,Male,64,4,66599.148,4354.8301,39306
805103501,1,Male,64,3,67192.297,9435.4805,22487
2606626424,1,Male,64,5,177019.39,10161.29,73589
3062541807,1,Male,64,2,12230.65,0,83117
702871017,1,Female,64,2,9337.4902,0,19450
560017504,1,Male,64,1,9952.6797,0,14863
1960423208,1,Male,64,4,47847.531,0,55043
1160650807,1,Female,64,1,33496.699,0,32883
460201811,1,Male,64,1,18908.84,0,11625
2403441822,1,Female,64,3,45772.09,0,67036
1460035605,1,Male,64,2,24451.381,0,40839
1301843618,1,Male,64,6,51145.898,150,37169
903971402,1,Male,64,3,49029.789,0,25976
2503390805,1,Male,64,1,37008.191,0,69971
1200914504,1,Female,64,2,89502.641,1103.22,34197
2902098303,1,Female,64,4,56086.828,0,80437
2900501504,1,Female,64,5,27751.029,0,79124
805592505,1,Male,64,2,16852.109,0,22693
2401480904,1,Male,64,5,88419.578,18377.41,66374
1516170006,1,Male,64,2,36605.879,0,42597
960027922,1,Male,64,3,53588.469,0,27944
3202072217,1,Male,64,1,79727.023,0,87685
2660404508,1,Male,64,6,61949.781,0,74015
1460026406,1,Female,64,3,83428.578,0,40767
3202543813,1,Male,64,3,15706.56,0,87881
203550202,1,Female,64,1,44186.441,0,3422
501131605,1,Female,64,5,35889.328,15450,12202
1301089702,1,Male,64,7,105752.39,150,36783
2403508912,1,Male,64,4,37729.289,0,67081
1800076004,1,Male,64,5,97944.391,0,49715
2900429006,1,Male,64,2,16880.77,0,79077
2460278907,1,Male,64,3,27203.039,0,67463
1460029218,1,Male,64,7,18035.08,0,40794
860927919,1,Male,64,3,52595.578,0,25552
1514733403,1,Male,64,3,66723.68,2322.5801,42498
1260630901,1,Male,64,6,31047.51,1109.02,35789
400081201,1,Female,64,1,12696.08,0,9615
2460115719,1,Male,64,2,15661.8,0,67427
2503599304,1,Male,64,3,35064.012,4354.8301,70069
3008946617,1,Male,64,2,34260.809,0,81948
1002412403,1,Male,64,2,15039.97,0,29229
2460911709,1,Female,64,1,30895.07,0,68264
400005805,1,Female,64,4,43263.91,13500,9538
1160446824,1,Male,64,5,27130.07,0,32760
1260712716,1,Female,64,3,5308.1499,0,35853
3202048709,1,Male,64,2,22101.26,0,87649
2660695923,1,Male,64,3,69887.391,0,74281
2600499903,1,Male,64,1,20760.619,0,72019
1406243204,1,Male,64,3,55694.531,0,39463
2060013901,1,Male,64,4,33531.309,0,56280
1516215205,1,Female,64,5,48865.988,0,42600
860158722,1,Male,64,4,7932.77,0,24282
1160813422,1,Male,64,5,27876.381,0,33044
206887506,1,Male,64,1,15895.13,0,4108
2502167206,1,Male,64,9,76602.68,0,69437
2806823501,1,Male,64,6,32203.699,0,77752
660024817,1,Male,64,5,48293.078,240,17981
2602744901,1,Male,64,2,294199.63,0,72554
560139601,1,Male,64,2,18142.52,0,15119
3160476614,1,Male,64,2,16076.32,0,86364
1528009205,1,Female,64,5,79176.688,3193.54,43463
860949423,1,Male,64,2,19315.359,0,25584
3102090801,1,Female,64,1,106620.98,0,84319
1801770717,1,Male,64,4,72372.297,0,51066
500076703,1,Male,64,3,84737.672,0,11721
3260403307,1,Female,64,2,30943.949,0,88484
208189502,1,Male,64,2,26334.131,0,4621
2301080502,1,Male,64,2,17578.699,0,64258
2061322516,1,Male,64,7,13697.35,0,57174
3160459014,1,Male,64,5,37655.43,0,86288
260137804,1,Male,64,2,153885.22,0,5666
2503432406,1,Female,64,4,45284.66,0,69993
1702043901,1,Female,64,8,9320.3301,725.79999,48002
1360496415,1,Male,64,6,31625.33,0,38039
2504493403,1,Female,64,1,14993.04,0,70719
206918310,1,Female,64,2,25668.289,0,4122
2161472409,1,Female,64,2,20388.4,0,59790
2300728401,1,Female,64,2,21384.131,0,64078
1511276006,1,Male,64,8,75901.969,0,42301
2805230304,1,Female,64,1,28016.529,0,77438
2060208912,1,Male,64,7,38756.199,0,56501
2505293806,1,Female,64,2,34120.219,0,71303
1300229902,1,Female,64,2,50618.719,0,36532
260163620,1,Female,64,3,39752.93,0,5777
2660404702,1,Male,64,6,122078.31,0,74026
400996703,1,Male,64,2,14670.47,0,10458
700115503,1,Female,64,1,7636.2998,0,18927
2003488504,1,Male,64,4,70119.977,696.77002,56220
2003302623,1,Female,64,6,105983.57,0,56145
400369905,1,Male,64,5,60039.25,0,9887
1703067905,1,Male,64,4,69344.977,5806.4502,48587
1002711720,1,Male,64,6,74778.648,15600,29324
1700881306,1,Male,64,4,42386.25,0,47449
1161270003,1,Male,64,2,11256.29,0,33464
660047219,1,Male,64,4,77883.297,0,18238
400072005,1,Female,64,6,106581.93,725.79999,9609
1060170204,1,Male,64,3,42273.02,0,30090
1760142902,1,Male,64,3,25983.061,0,49325
560038317,1,Male,64,5,33242.789,1451.61,14923
1261072919,1,Male,64,5,17332.539,0,36102
201331901,1,Male,64,2,578515.06,0,2938
160074903,1,Female,64,2,34801.441,0,1992
915641304,1,Male,64,1,30732.961,0,27045
1260094911,1,Female,64,3,23784.381,870.96002,35331
260099612,1,Male,64,2,25967.189,0,5308
1801724018,1,Female,64,7,48758.031,2752.23,50967
2062136218,1,Male,64,6,33498.059,1741.9301,57605
1801305020,1,Male,64,1,1912.49,0,50534
2605282707,1,Female,64,1,18779.051,0,73140
1161338506,1,Male,64,6,82915.117,9870.96,33553
960018515,1,Female,64,3,32733.039,232.25,27835
1001652402,1,Male,64,2,55634.629,0,28898
1404086501,1,Male,64,5,113214.2,4935.4702,39142
913948003,1,Female,64,10,82317.406,725.79999,26865
506510701,1,Male,64,2,32997.73,0,14684
2504599422,1,Male,64,5,40668.84,5385.48,70794
1561875706,1,Male,64,6,15122.94,0,44798
3006661704,1,Male,64,2,38049.051,4140,81534
3160415207,1,Male,64,4,39488.711,0,86100
1106099814,1,Male,64,2,27909.82,0,31824
1405398602,1,Male,64,4,97278.672,0,39308
100104906,1,Male,64,2,55603.07,0,64
2560776005,1,Male,64,3,43887.172,0,71732
2760314715,1,Male,64,3,4320.98,735,75848
560390901,1,Male,64,3,26381.471,0,15547
906973202,1,Male,64,6,39100.5,0,26247
2960141802,1,Male,64,3,15300.95,0,80686
2800342703,1,Female,64,1,14527.78,0,76535
2360121318,1,Male,64,4,20897.33,0,65745
2660695812,1,Male,64,2,73067.5,0,74278
860460903,1,Male,64,5,100044.48,0,24725
1901483401,1,Female,64,1,48030.012,0,52066
1561762912,1,Male,64,4,22901.551,0,44741
503487705,1,Male,64,4,116188.5,1800,13231
3003094005,1,Male,64,4,41025.891,1741.9301,81168
2161922520,1,Male,64,4,15058.83,0,59903
300281006,1,Female,64,3,40438.43,0,7154
1302451518,1,Female,64,3,26774.35,0,37397
860272521,1,Male,64,1,10967.01,0,24460
808383014,1,Male,64,2,41425.32,0,23683
660020423,1,Male,64,2,19717.26,0,17928
660011718,1,Male,64,4,29877.029,0,17816
1500983002,1,Female,64,2,29636.051,0,41569
701221605,1,Female,64,4,64391.059,0,19120
300846808,1,Male,64,2,105329.5,0,7734
1402592902,1,Male,64,7,69090.461,2322.5801,38974
3061292818,1,Male,64,2,6644.25,0,82651
860902314,1,Male,64,1,19012.971,0,25441
600879403,1,Female,64,2,56139.531,4354.8301,16555
3160229202,1,Male,64,3,13395.33,0,85797
2660325908,2,Male,64,3,15260.85,0,73931
3260019604,1,Male,64,3,20896.051,0,88012
1161344020,1,Male,64,3,55487.469,0,33577
3100328604,1,Female,64,4,28300.891,150,83683
1501702604,1,Female,64,1,24639.34,0,41612
1518923703,1,Male,64,3,24457.359,0,42758
1060182912,1,Male,64,5,33906.969,0,30145
1060385313,1,Male,64,3,20884.721,0,30546
2901710303,1,Female,64,3,33029.211,0,80078
1161394811,1,Male,64,8,138956.02,12240,33648
2701764304,1,Male,64,4,74501.094,2090.3201,75139
2808391419,1,Male,64,6,47965.672,580.64001,78191
1901593305,1,Female,64,3,61236.641,0,52106
2502202202,1,Male,64,2,20388.721,0,69471
1860413714,1,Male,64,4,48541.941,0,51681
804507206,1,Female,64,3,55129.379,0,22305
3202048816,1,Male,64,3,29048.561,0,87655
1703094615,1,Female,64,3,33973.699,0,48621
260221010,1,Female,64,2,30067.301,0,5915
201342305,1,Male,64,2,48559.59,0,2946
1201000302,1,Male,64,4,18490.689,0,34229
360138015,1,Male,64,2,122734.68,0,9255
1002336904,1,Male,64,2,77227.25,0,29205
1302582221,1,Male,64,6,55438.102,0,37486
504196306,1,Female,64,1,9512.79,0,13510
2560809809,1,Male,64,3,16716.391,0,71802
906392805,1,Male,64,4,85893.422,0,26184
901195904,1,Female,64,2,134526.63,0,25720
2360090903,1,Male,64,2,6685.29,0,65672
260123823,1,Male,64,3,47372.32,0,5567
1406185301,1,Female,64,11,89299.227,0,39450
2460746714,1,Male,64,4,8051.79,300,68041
1002855209,1,Male,64,4,27186.609,0,29392
2504443911,1,Female,64,3,50390.648,8419.3398,70677
1522739305,1,Male,64,6,22841.58,1741.9301,42999
1361505312,1,Female,64,2,29551.93,0,38647
1701162305,1,Female,64,5,43171.051,0,47599
2760568517,1,Female,64,4,21117.619,2032.25,76014
1405891206,1,Male,64,4,44824.5,0,39406
1560016001,1,Female,64,1,14257.47,0,43520
804406406,1,Male,64,2,25567.311,0,22279
805878303,1,Male,64,1,10027.17,0,22773
3101661602,1,Male,64,3,28870.24,0,84188
1204136018,1,Female,64,3,42906.969,0,35037
701271706,1,Male,64,2,32385.23,0,19128
3200065705,1,Male,64,3,24368.83,1500,86549
560080803,1,Female,64,5,40073.488,4500,14990
3007848609,1,Male,64,4,37057.359,300,81699
3061970805,1,Male,64,5,55054.391,5730,82870
1204136708,1,Female,64,1,10713.09,0,35050
1504308903,1,Male,64,4,51568.711,1741.9301,41824
921684703,1,Female,64,3,60639.32,0,27567
1202234303,1,Male,64,4,89209.727,0,34487
260225219,1,Male,64,1,12414.88,0,5960
2002607006,1,Male,64,3,46582.539,5806.4502,55874
3101482502,1,Male,64,3,56392.281,0,84089
1903866305,1,Female,64,7,272390.38,28306.439,52489
1461167716,1,Female,64,1,10589.5,0,41337
1060089813,1,Male,64,1,31842.961,0,29834
1060436617,1,Male,64,8,14670.47,420,30653
2260436302,1,Male,64,3,52441.301,0,63064
2161935921,1,Male,64,2,48294.512,0,59932
2201060301,1,Female,64,2,26562.92,0,60535
2300621502,1,Male,64,1,32797.762,0,64049
762054715,1,Male,64,3,17039.461,930,20739
2200973901,1,Male,64,3,65025.93,0,60478
1160149021,1,Male,64,4,60436.551,0,32414
910929804,1,Male,64,2,23325.51,0,26552
1301531321,1,Male,64,3,40159.16,0,36920
1301568909,1,Female,64,1,11439.11,0,36967
762054002,1,Female,64,3,73459.156,0,20720
1404589805,1,Male,64,4,85991.773,0,39193
2260269213,1,Female,64,4,29199.109,0,62653
2760236622,1,Female,64,2,36875.379,0,75783
1700793501,1,Female,64,4,23118.48,0,47408
1661358601,1,Male,64,2,71600.648,0,46888
2001221612,1,Female,64,3,9805.9805,0,55577
3062335507,1,Male,64,8,69410.969,435.48001,83031
3007981705,1,Male,64,1,39018.281,0,81738
1605202719,1,Female,64,1,72295.063,0,46124
1801129003,1,Male,64,4,70408.563,4732.2402,50390
400999803,1,Male,64,4,68360.641,6000,10472
3160439505,1,Male,64,5,7519.6802,0,86175
703619906,1,Male,64,4,23014.42,0,19679
1960504303,1,Male,64,2,25513.51,0,55180
660084011,1,Female,64,3,33782.16,0,18631
1660894516,1,Female,64,8,64439.352,0,46620
3005505807,1,Male,64,2,13620.97,0,81392
1107408918,1,Female,64,6,52078.172,0,32040
102339802,1,Female,64,8,49671.559,7440,1642
2808391904,1,Female,64,2,44905.309,0,78205
2400675701,1,Male,64,3,64336.988,240,66122
2300197002,1,Female,64,2,46158.961,0,63847
2300933205,1,Male,64,3,20958.07,1814.51,64170
160040524,1,Male,64,4,28762.43,0,1836
1700158503,1,Female,64,2,89068.922,0,47171
2902046204,1,Male,64,1,18707.59,0,80398
2403160010,1,Male,64,3,85211.383,580.64001,66844
3202643715,1,Male,64,5,58288.469,5070,87972
1160366511,1,Male,64,6,81553.461,0,32648
600615201,1,Male,64,1,35390.422,0,16261
2501452305,1,Female,64,1,47531.172,0,69100
1203155902,1,Male,64,4,30507.029,0,34733
919666701,1,Female,64,2,118108.34,0,27387
1901912006,1,Male,64,1,16816.15,0,52171
2702207322,1,Male,64,6,33669.629,0,75517
2202010802,1,Male,64,2,38028.301,0,61048
1801613915,1,Female,64,2,9409.7402,0,50813
3101050005,1,Male,64,3,50338.449,0,83918
1960349515,1,Male,64,2,8520.9502,0,54741
1960353409,1,Male,64,2,35165.02,0,54769
2901115922,1,Female,64,1,5916.2598,0,79603
1460396705,1,Female,64,2,18928.83,0,41023
2900931503,1,Female,64,1,32172.18,0,79422
1700068806,1,Female,64,3,68557.352,0,47127
202553705,1,Male,64,2,40239.531,0,3262
260116210,1,Male,64,2,17024.359,0,5469
2001278820,1,Female,64,2,33424.898,0,55602
1703408906,1,Female,64,7,45817.281,290.32001,48781
260196301,1,Male,64,4,42700.801,0,5865
2103455406,1,Female,64,3,54303.559,0,58313
2360121402,1,Male,64,5,12542.01,0,65747
1501124203,1,Female,64,4,49866.859,0,41585
1525015823,1,Female,64,4,33927.078,300,43232
3007749608,1,Male,64,1,93024.594,0,81683
1409432301,1,Male,64,7,102930.12,0,39861
2460796204,1,Male,64,2,84390.531,0,68079
503780002,1,Male,64,2,60208.48,0,13343
1960003416,1,Male,64,3,18880.18,8129.0298,53746
260116520,1,Female,64,6,111297.61,174.19,5475
1301291403,1,Female,64,3,18890.27,0,36853
501209805,1,Male,64,2,121819.67,0,12230
2200156005,1,Male,64,3,67247.531,0,60068
1412222611,1,Male,64,3,46933.75,0,40339
2400401206,1,Female,64,4,149885.7,3483.8701,66084
1160762012,1,Male,64,4,48856.988,0,33020
2002918015,1,Male,64,4,44252.078,0,55985
3160242409,1,Male,64,2,18443.68,0,85818
1000140406,1,Female,64,1,12862.55,0,28250
2503612705,1,Female,64,2,29737.369,0,70098
3160087217,1,Male,64,1,12539.72,0,85623
2001026801,1,Female,64,5,78668.813,0,55450
3160426415,1,Male,64,3,25881.561,0,86127
800094005,1,Female,64,3,42784.691,0,21056
502440001,1,Male,64,3,5806.4502,0,12773
1260235012,1,Male,64,2,24047.471,0,35547
960008737,1,Male,64,4,34263.922,0,27745
914267802,1,Female,64,2,44901.629,0,26901
2402216005,1,Male,64,2,36818.391,0,66567
1260098205,1,Female,64,2,16581.23,0,35336
1960209012,1,Male,64,5,15930.82,580.64001,54396
560165812,1,Female,64,7,61226.621,0,15158
160085918,1,Female,64,3,33718.41,0,2082
1603366205,1,Male,64,6,47920.859,0,45538
2503648803,1,Male,64,7,24737.199,1800,70110
2461113614,1,Female,64,7,24590.131,0,68478
502161004,1,Male,64,3,41760.672,0,12631
1516313504,1,Male,64,2,26365.99,0,42615
2500025901,1,Male,64,3,37545.789,0,68501
1909043005,1,Male,64,3,78986.648,0,53164
2804039503,1,Female,64,3,203372.27,0,77204
500666905,1,Female,64,2,38578.18,0,11986
1561819613,1,Male,64,5,44877.031,5400,44769
260094012,1,Male,64,3,19028.74,0,5278
560099005,1,Male,64,1,29316.26,0,15084
1562062303,1,Male,64,13,56972.84,1196.12,44974
506678013,1,Female,64,4,11881.55,0,14744
301305622,1,Male,64,5,57467.191,1050,8382
1760142308,1,Male,64,2,14108.94,0,49319
1204569807,1,Male,64,2,12432.77,0,35217
2260526907,1,Male,64,6,42401.871,870.96002,63438
660059801,1,Male,64,2,54059,0,18356
3063715507,1,Male,64,2,17469.1,0,83600
1060147005,1,Male,64,6,36726.57,0,30003
1000431301,1,Female,64,1,9976.7002,0,28369
1701142806,1,Female,64,5,203980.55,2910,47585
1360567018,1,Male,64,2,29144.09,0,38061
3202643210,1,Male,64,6,41079.012,0,87958
1301262923,1,Female,64,4,65603.422,348.38,36829
1506458903,1,Female,64,6,31280.33,870.96002,42017
3060362011,1,Female,64,2,9344.25,0,82233
762315817,1,Male,64,4,16752.77,0,20865
2460337806,1,Male,64,2,8711.7998,0,67549
2760887007,1,Male,64,3,20152.5,0,76324
2401947004,1,Male,64,2,43961,0,66489
1511481804,1,Male,64,5,33442.609,0,42317
1960050416,1,Male,64,1,22891.301,0,53954
1002855714,1,Female,64,3,51221.281,0,29410
2960190406,1,Male,64,2,31143.4,0,80732
1160943919,1,Female,64,1,9049.1797,0,33161
703359519,1,Male,64,2,25406.99,0,19624
2605072802,1,Male,64,1,28346.35,0,73076
1910611205,1,Male,64,2,78436.523,0,53489
1562146907,1,Male,64,7,38523.621,0,45028
1001203302,1,Female,64,2,40608.52,0,28748
1702527722,1,Female,64,1,53219.109,0,48273
1960042320,1,Male,64,2,16078.18,0,53894
3260367704,1,Male,64,3,6231.1299,0,88420
2501239702,1,Female,64,2,27295.061,0,68971
1301635702,1,Female,64,1,30508.07,0,37048
401300608,1,Female,64,2,16553.551,0,10942
2200902205,1,Male,64,14,145630.23,0,60448
2060531802,1,Female,64,2,14145.22,0,56721
2460009324,1,Male,64,7,26801.131,0,67334
101373603,1,Male,64,3,44852.43,0,870
2901558902,1,Male,64,7,21304.41,325.14999,79923
2702184605,1,Male,64,2,5442.8301,0,75479
